1074,french influences,literature,188
1075,irish americans,fiction,199
1076,health,biography,873
1077,nineteen nineties,fiction,25
1078,avarice,fiction,98
1079,costume,fiction,162
1080,social groups,psychology,96
1081,latin american literature,literature,180
1082,publishers and publishing,history,471
1083,foster home care,fiction,168
1084,marriage,biography,1022
1085,performing arts,juvenile,1193
1086,rock musicians,biography,337
1087,learning disabled children,psychology,35
1088,accidents,psychology,232
1089,fathers and daughters,fiction,1317
1090,farm life,fiction,690
1091,human evolution,philosophy,165
1092,self,psychology,275
1093,naval history,history,300
1094,australia,biography,200
1095,folklore,juvenile,1583
1096,classicism,literature,206
1097,social history,history,680
1098,stepchildren,juvenile,20
1099,religion and science,science,349
1100,literature and folklore,literature,102
1101,social change,politics,1136
1102,cyanide,horror,20
1103,survival,fiction,965
1104,greek influences,literature,237
1105,beowulf,literature,88
1106,musicians,biography,531
1107,clergy,biography,1243
1108,pandas,fiction,82
1109,divorced people,fiction,56
1110,cree indians,fiction,67
1111,american historical fiction,fiction,158
1112,constitutional history,history,343
1113,human figure in art,literature,49
1114,international business enterprises,politics,79
1115,speculative fiction,fiction,29
1116,therapeutic use,psychology,349
1117,moral and ethical aspects,philosophy,1305
1118,teddy bears in literature,literature,17
1119,concepts,psychology,237
1120,philosophical theology,philosophy,95
1121,beat generation,history,102
1122,art patronage,history,92
1123,mexican american migrant agricultural laborers,juvenile,44
1124,divorced mothers,psychology,22
1125,interfaith relations,history,300
1126,agriculture and politics,politics,41
1127,jokes,juvenile,81
1128,modern civilization,philosophy,487
1129,atheism,literature,58
1130,religion and literature,literature,347
1131,iguanas,fiction,20
1132,palestinian arabs,politics,284
1133,child and youth fiction,fiction,632
1134,individuality,fiction,523
1135,serial murders,fiction,403
1136,oral tradition,history,236
1137,body size,juvenile,58
1138,data processing,science,205
1139,medieval manuscripts,literature,210
1140,italian literature,literature,211
1141,violent offenders,psychology,26
1142,traffic accident victims,fiction,75
1143,american working class writings,literature,24
1144,open library staff picks,fiction,826
1145,mormon church,biography,141
1146,european parliament,politics,35
1147,jewish children in the holocaust,biography,261
1148,storytelling,fiction,385
1149,conservatism,politics,557
1150,literature and society,literature,2003
1151,serial murder investigation,fiction,263
1152,crusades,fiction,84
1153,air pilots,biography,245
1154,dna,biography,55
1155,interior decoration,juvenile,42
1156,mathematics,nonfiction,698
1157,boundaries,politics,175
1158,birthday parties,fiction,118
1159,inventions,fiction,257
1160,piano music,history,21
1161,owls,fiction,144
1162,comparative religion,philosophy,114
1163,motion picture audiences,psychology,27
1164,international trade,science,92
1165,walt disney,fiction,33
1166,romantic suspense fiction,fiction,38
1167,colonies in literature,literature,279
1168,mystery graphic novels,mystery,30
1169,judges,biography,307
1170,melancholy in literature,literature,37
1171,haunted houses,fiction,220
1172,hope,philosophy,106
1173,women artists,biography,213
1174,indians in literature,literature,245
1175,advertising,history,71
1176,sun,juvenile,30
1177,motion picture actors and actresses,biography,380
1178,french national characteristics,history,28
1179,transsexualism,psychology,54
1180,american manuscripts,history,64
1181,educational change,psychology,128
1182,european federation,politics,95
1183,horror tales,horror,1092
1184,german shepherd dog,fiction,26
1185,juvenile courts,juvenile,45
1186,prostitutes,fiction,142
1187,homes and haunts,biography,1519
1188,accessible book,fiction,257
1189,consciousness in literature,literature,41
1190,administrative agencies,politics,131
1191,biography as a literary form,biography,185
1192,labor unions,history,412
1193,semiotics,philosophy,166
1194,political atrocities,biography,54
1195,ethnic relations in literature,literature,45
1196,parent and infant,psychology,37
1197,financial services industry,biography,11
1198,love triangle,fiction,31
1199,chimpanzees,juvenile,69
1200,government and the press,politics,79
1201,assassination attempts,fiction,76
1202,genetic engineering,fiction,196
1203,religious psychology,psychology,231
1204,nature in art,juvenile,20
1205,marine biology,juvenile,41
1206,encyclopedias,biography,419
1207,internet,psychology,365
1208,rescue,biography,233
1209,alphabet,juvenile,395
1210,plants,juvenile,181
1211,experience,philosophy,70
1212,erotic stories,fiction,75
1213,criminal psychology,psychology,294
1214,generals,biography,1240
1215,american war stories,fiction,73
1216,first loves,fiction,181
1217,camping,fiction,217
1218,cartoonists,biography,118
1219,christmas stories,fiction,715
1220,counting,juvenile,536
1221,medical innovations,psychology,32
1222,enlightenment,history,331
1223,murder victims,fiction,89
1224,psychologists,psychology,223
1225,cultural pluralism,literature,361
1226,prospecting,history,41
1227,missionaries,biography,337
1228,airmen,biography,110
1229,teens,young,36
1230,sex discrimination against women,biography,107
1231,hegemony,politics,55
1232,aspect religieux,politics,1020
1233,corrections,psychology,56
1234,behavior evolution,psychology,43
1235,practice,psychology,114
1236,jewish ethics,philosophy,82
1237,fatigue,history,14
1238,heat,juvenile,29
1239,games,fiction,593
1240,industries,history,317
1241,american aerial operations,biography,532
1242,boxing,fiction,64
1243,spanish literature,literature,350
1244,feminist fiction,fiction,125
1245,villages,fiction,198
1246,women in the theater,history,59
1247,bullies,fiction,496
1248,reader,biography,387
1249,apologetic works,literature,123
1250,aztecs,juvenile,87
1251,travel,biography,2909
1252,social participation,psychology,47
1253,ranchers,fiction,148
1254,diplomatic history,history,224
1255,english devotional literature,literature,23
1256,family life,fiction,3438
1257,peace,politics,648
1258,borderlands,politics,47
1259,weddings,fiction,321
1260,college students,fiction,403
1261,adultery,literature,261
1262,serial murderers,fiction,462
1263,english picture dictionaries,juvenile,170
1264,information science,science,52
1265,feminists,biography,360
1266,translations into spanish,poetry,176
1267,characters and characteristics in literature,literature,453
1268,essays,philosophy,1473
1269,celebrities,biography,345
1270,cultural studies,psychology,192
1271,romance fiction,fiction,1031
1272,jewish diaspora,history,23
1273,australian personal narratives,biography,60
1274,pastoral care,psychology,111
1275,birth control,history,71
1276,norse mythology,fiction,64
1277,constitutional law,politics,297
1278,humor,fiction,757
1279,european drama,history,112
1280,mediums,biography,55
1281,incas,juvenile,71
1282,public opinion,politics,1330
1283,business and politics,politics,182
1284,domestic architecture,history,107
1285,jewish law,history,114
1286,office politics,politics,36
1287,terminally ill,psychology,331
1288,multiculturalism in literature,literature,98
1289,actors and actresses,fiction,300
1290,journalists,biography,1228
1291,christianity and literature,literature,564
1292,military vehicles,juvenile,15
1293,sustainable development,politics,199
1294,conversion,biography,101
1295,belief and doubt in literature,literature,30
1296,aircraft accident victims,biography,19
1297,england,fiction,602
1298,monetary policy,biography,89
1299,artificial intelligence,philosophy,270
1300,business intelligence,politics,24
1301,psychotherapist and patient,psychology,167
1302,mohawk indians,biography,57
1303,songs and music,history,251
1304,violence in adolescence,psychology,38
1305,horticulture,history,24
1306,quadriplegics,biography,41
1307,pattern perception,fiction,22
1308,nobility,biography,742
1309,boys,fiction,849
1310,greek language,history,153
1311,intelligence tests,psychology,61
1312,political corruption,politics,515
1313,dialects,history,140
1314,adventure stories,fiction,1828
1315,art restorers,fiction,25
1316,terminal care,psychology,310
1317,animal psychology,psychology,29
1318,suicide victims,fiction,116
1319,women athletes,biography,89
1320,personal finance,biography,108
1321,asian philosophy,philosophy,33
1322,exiles,biography,237
1323,austrian authors,biography,41
1324,biotic communities,juvenile,34
1325,relations with african americans,biography,46
1326,race identity,biography,521
1327,collaborationists,biography,86
1328,communities,science,110
1329,mythology,literature,516
1330,cognitive learning,psychology,38
1331,samurai,fiction,80
1332,football players,biography,131
1333,american experimental poetry,poetry,28
1334,mistaken identities,juvenile,113
1335,taxation,politics,134
1336,forensic psychiatry,psychology,239
1337,rabbis,biography,145
1338,regionalism,politics,238
1339,nursing theory,philosophy,54
1340,printing,history,250
1341,multiculturalism,politics,321
1342,illegal aliens,fiction,140
1343,slaveholders,history,53
1344,abusive men,psychology,68
1345,ethnic conflict,politics,161
1346,apes,fiction,31
1347,awareness,psychology,34
1348,disfigured persons,fiction,40
1349,polish jews,biography,35
1350,jewish women,biography,255
1351,chinese american women,fiction,39
1352,rain and rainfall,fiction,102
1353,employment,psychology,398
1354,welfare state,science,91
1355,asian authors,literature,18
1356,sexual minorities,psychology,85
1357,molecular biology,science,62
1358,sleepovers,fiction,115
1359,mind and body,psychology,317
1360,academic writing,literature,106
1361,modern arts,literature,139
1362,matter,juvenile,61
1363,saints,biography,156
1364,arabic poetry,poetry,61
